sample_idx,Canonical_smiles,neutral_loss,importance,abs_importance
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2300834059715271,-0.00033146142959594727,0.00033146142959594727
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.23411479592323303,-0.00039952993392944336,0.00039952993392944336
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.25209319591522217,-0.000703275203704834,0.000703275203704834
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2621484100818634,-0.0008731484413146973,0.0008731484413146973
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2820417881011963,-0.0012093782424926758,0.0012093782424926758
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2860732078552246,-0.0012774467468261719,0.0012774467468261719
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.30604180693626404,-0.001583397388458252,0.001583397388458252
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.31007319688796997,-0.0016415119171142578,0.0016415119171142578
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.3141045868396759,-0.0016996264457702637,0.0016996264457702637
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.33407318592071533,-0.0018170475959777832,0.0018170475959777832
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.33810460567474365,-0.0018324851989746094,0.0018324851989746094
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.3781166076660156,-0.001985609531402588,0.001985609531402588
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.41025179624557495,-0.0021085739135742188,0.0021085739135742188
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.46221020817756653,-0.0023088455200195312,0.0023088455200195312
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.4862101972103119,-0.002508103847503662,0.002508103847503662
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.4902415871620178,-0.002541482448577881,0.002541482448577881
2,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.5142415761947632,-0.002740621566772461,0.002740621566772461
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.004031400196254253,0.009453654289245605,0.009453654289245605
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.024000000208616257,0.008327364921569824,0.008327364921569824
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.025990400463342667,0.008215069770812988,0.008215069770812988
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.028031399473547935,0.008099913597106934,0.008099913597106934
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.03198980167508125,0.007876694202423096,0.007876694202423096
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.03213519975543022,0.007868528366088867,0.007868528366088867
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.04999040067195892,0.0068125128746032715,0.0068125128746032715
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05195840075612068,0.006695449352264404,0.006695449352264404
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05203140154480934,0.006691157817840576,0.006691157817840576
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05598979815840721,0.006455838680267334,0.006455838680267334
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07595840096473694,0.005268752574920654,0.005268752574920654
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07998979836702347,0.005029082298278809,0.005029082298278809
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.08198019862174988,0.004909515380859375,0.004909515380859375
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.0840936005115509,0.004780769348144531,0.004780769348144531
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.10398980230093002,0.0035668015480041504,0.0035668015480041504
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.10809359699487686,0.0032842159271240234,0.0032842159271240234
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.11212500184774399,0.0030066370964050293,0.0030066370964050293
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.11596819758415222,0.0027419328689575195,0.0027419328689575195
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.13612499833106995,0.0013540387153625488,0.0013540387153625488
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.1419585943222046,0.0009523630142211914,0.0009523630142211914
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.14810340106487274,0.0005292296409606934,0.0005292296409606934
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.16595859825611115,-0.0007001161575317383,0.0007001161575317383
