ID,Sample1,Sample10,Sample100,Sample101,Sample102,Sample103,Sample104,Sample105,Sample106,Sample107,Sample108,Sample109,Sample11,Sample110,Sample111,Sample112,Sample113,Sample114,Sample115,Sample116,Sample117,Sample118,Sample119,Sample12,Sample120,Sample121,Sample122,Sample123,Sample124,Sample125,Sample126,Sample127,Sample128,Sample129,Sample13,Sample130,Sample131,Sample132,Sample133,Sample134,Sample135,Sample136,Sample137,Sample138,Sample139,Sample14,Sample140,Sample141,Sample142,Sample143,Sample144,Sample145,Sample146,Sample147,Sample148,Sample149,Sample15,Sample150,Sample151,Sample152,Sample153,Sample154,Sample155,Sample156,Sample157,Sample158,Sample159,Sample16,Sample160,Sample161,Sample162,Sample163,Sample164,Sample165,Sample166,Sample167,Sample168,Sample169,Sample17,Sample170,Sample171,Sample172,Sample173,Sample174,Sample175,Sample176,Sample177,Sample178,Sample179,Sample18,Sample180,Sample181,Sample182,Sample183,Sample184,Sample185,Sample186,Sample187,Sample188,Sample189,Sample19,Sample190,Sample191,Sample192,Sample193,Sample194,Sample2,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,Sample27,Sample28,Sample29,Sample3,Sample30,Sample31,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample4,Sample40,Sample41,Sample42,Sample43,Sample44,Sample45,Sample46,Sample47,Sample48,Sample49,Sample5,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,Sample58,Sample59,Sample6,Sample60,Sample61,Sample62,Sample63,Sample64,Sample65,Sample66,Sample67,Sample68,Sample69,Sample7,Sample70,Sample71,Sample72,Sample73,Sample74,Sample75,Sample76,Sample77,Sample78,Sample79,Sample8,Sample80,Sample81,Sample82,Sample83,Sample84,Sample85,Sample86,Sample87,Sample88,Sample89,Sample9,Sample90,Sample91,Sample92,Sample93,Sample94,Sample95,Sample96,Sample97,Sample98,Sample99
L3_ID1295,0,0,0,0,0,0,0,0.2039599586688544,0,0.0631231192124801,0.2263679663135971,0.2456054008086458,0,0.1770210995774238,0.2634479005096994,0.2189248901494064,0.1590749900418318,0.1524269992324643,0.2787886298377678,0.2411867334066303,0.3152487608540005,0.2435644798441036,0.3627874690968778,0,0.5735448558364533,0.6121767652255817,0.2164430303583432,0.2901297778635071,0.5644635013138107,0,0.3509148567122888,0.4230640728280749,0.4231338174098358,0.775275073896456,0,0.7095231968062046,0.221305010319551,0.4078303484915778,0.4684067402729038,0.4251436928282889,0.3774898729371112,0.3557263121332439,0.2461581784096325,0.627498044332004,0.2361819266699022,0,0.3885521577258755,0.3984035511270943,0.3981717885008218,0,0.7075897987385438,0.3426211786212831,0.4519330643064609,0.4825440878404234,0,0.4464672067536694,0,0.4023905876119121,0,1,0.8783986528937614,0.8478864341839601,0.4671824696648474,0.6611998692116456,0.7828787870243313,0.7850932925853108,0.3098575104383815,0,0.3526127804989545,0.4156762974419966,0.654964346823002,0.3350133222509269,0.7624905813164854,0.6847046564406072,0.607232179367412,0.3358106374758354,0.0368155291490343,0.2865381620829553,0,0.4117599766113962,0.3567782065905867,0.0901615168272614,0.2068420441745607,0.3523505765494547,0.3496730492549817,0.5610484912440051,0.2042128619021603,0.2518619685097458,0.3086171416069359,0,0.2418303602307648,0.2612844086217653,0.1848739970907532,0.4212391759228813,0.254560443980657,0.3161613028172783,0.5166469152926735,0.1895116808939091,0.2147871432193477,0.0929212687828431,0,0.1181933395478134,0.2122298706606296,0.1177195389100533,0.1404295842705021,0.0961983865638329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3_ID1296,0,0.0780689638955134,0.0056995004841609,0.0186577579126604,0.0108898289676828,0,0.0251669354806056,0.0056117049419614,0.0012017442788726,0.061817148486518,0.002836083089436,0.0889092564913232,0.0530676090545733,0.0433058048860859,0.2786701005914893,0.0214684902929539,0.0520277997788027,0.0438050014809813,0.0289843068929635,0.0125167554502759,0.015372563544376,0.0216069760604277,0.0234971232210704,0.0529701593265693,0.0024124398030154,0.0004114705831912,0.3545269907674597,0.041799832996388,0.0421019858853605,0.0211403482065799,0.0475133218239335,0.0251747647482222,1,0.0685545233155667,0.0108341675857263,0.0541856214624246,0,0.0858468332072448,0.0241811154483324,0.0068854739327045,0.0345134906340001,0.0009522571815524,0.0367729565338995,0.0030402506599788,0.0151365944406671,0.0036455134403335,0.008380291743973,0.0214310569721516,0.0385911336094301,0.0303248013133547,0.1154507618099304,0.1450392732570905,0.0172812784497131,0.0004221225272984,0.0560291083682762,0.0111471241632299,0.0073312784068877,0.5126132888405645,0.0319912186840975,0,0.4120074102012982,0,0,0.0011167059888485,0,0.0485111582831081,0.0689651802763813,0,0.0552109051302998,0.0163529671328046,0.0066676564856858,0.0177977025479419,0.0294717264940547,0.0313083029324675,0.0125439087207841,0,0,0,0.0073122580752413,0.0106766021149845,0,0,0.0104436093788007,0,0,0,0.0087549685287579,0,0,0.0319829183367287,0.0137738862740285,0.0028683926879545,0,0.0347917975437823,0.0025661874838236,0,0.0105236851502269,0.0037214424446438,0,0,0.0075010827047857,0.0188894162473148,0.0031728527970769,0,0,0,0.0236021623261404,0.0396402515768324,0.0030184680879674,0.1061759334153297,0.0966621313236422,0.0079020484649963,0.0256228881222184,0.0645621029498469,0.0107296365460089,0.1457966760612687,0.006841431869098,0.1207827513720489,0.0125783685939772,0.0045625733482853,0.1350025804269399,0.0311830229709388,0.2530541229367096,0.0348910201765404,0.0600360076232383,0.0233218270481691,0.0922013019554248,0.0009771716679244,0.0040734302668818,0.0221850454214318,0.0485624865099889,0.0371115343994114,0.0925543470305157,0.0131673681731978,0.0763409888594699,0.1894623274796937,0.6171633119040062,0.1093556827129148,0,0.0704060380433106,0.0443069934086209,0.0092665913120746,0.0357878820534654,0.016901393508412,0.0065299162700512,0,0.0040013202691368,0,0.0005824820837858,0.1214223711958947,0.2968946628104572,0,0,0.0945725461261048,0.0142125033754226,0.1937925499866229,0.0336176020623482,0.0159728038261953,0,0.0190834212941752,0,0.0114428143051892,0,0.0452461668123769,0.1741456014855285,0.1113135759111149,0.1864824560556562,0,0.0039001417794325,0.0378446824361846,0,0.0147142714428495,0.0035883938037517,0.0178205732752485,0,0.0600791367264987,0.007126246297936,0,0.0008602806240576,0.0154233399071669,0,0.0186465804749044,0.0070007848149738,0.1103982718458757,0.0153038803111711,0.0133884710121658,0.0109233272152661,0.0025016468811873,0,0.0165594869388661,0.0126203540635417,0.068150103294942,0,0.0663020613204124
L3_ID1297,0,0,0.2194284622155729,0,0,0.4171528230767264,0.1958323100808751,0,0.123597995475688,0.0677393932573758,0,0,0.2587573067162823,0,0.2048518840827902,0.119474498665758,0.0933045692855388,0,0.1196437441268282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2925184438158585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1201842964393589,0,0,0,0,0,0,0,0,0,0,0.186018612887887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2524684664810244,0,0,0,0,0,0.6541238709288675,0,0.1594327425326355,0.2303077913663061,0.1778489330524319,0,0,0,0.2653134809472869,0.249228546929975,0,0,0.3417051984396217,0.1219840191255547,0,0.4838659597751282,0,0.1116543846640372,0,0.2444169314239492,0,0.1722183934906674,0,0,0.361818377594329,0,0,0,0,0,0,0,0,0.3288308490844839,0,0,0,0,0,0,0,0.2081312595548985,0.2138836231441966,0,0.270515617161465,0,0.3431539802191673,0.7027196415118012,0,0.2287530670320049,0,0,1,0.5862208378004621,0.3545240245802584,0,0,0,0,0.221070893903437,0.1714088595724995,0,0,0,0,0.3026450010673538,0.2907098141258193,0.3492524409897988,0.5321256179404252,0,0.2288178812797226,0,0.1262684490188371
L3_ID1298,0,0,0,0.0573856271867775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256685645194574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835115036454604,0,0,0,0,0,0,0,0,0,0,0.1108259203410371,0.2920334792163737,0,0.1729418914860589,0,0,0,0,0,0,0,0,0,0,0,0,0.477907779200547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436276865591928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976598916586802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339965997513581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490847388021235,0,0,0,0,0,0,0,0,0,0,0.040820891878092
L3_ID1306,0,0,0,0.2456342458498059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1466325979169717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2294203579523269,0,0,0,0,0,0,0,0,0.0601816858580728,0,0,0,0,0,0,0,0
L3_ID1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3456942524910168,0,0,0.0517427282919729,0,0,0.8185199925134644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2209223088504873,0,0,0,0,0,0.0664859180364327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3_ID1312,0.2297881722908261,0.0790662524574771,0.0721408540692448,0.6827977803923719,0.248295615168504,0.1616123231738182,0.093668741424594,0.1222261823909278,0.0867633030681076,0.2118653825126808,0.3646563322109912,0.147648652906249,0.1160112292598826,0.162199890503108,0.067831160045135,0.1389807242098644,0.0266091237077181,0.2655082771614191,0.1587469026947475,0.0574866375239349,0,0,0.069235969383851,0.0618715317002749,0.0662169046881458,0,0.0641242964251615,0.1252213674972666,0.1505229951613366,0.227570883022036,0.3654998633405331,0.1648051793449554,0.0361483714795697,0.1025322572672912,0.2065454642309393,0.0977120805470963,0.1620184919111727,0.2780715379259814,0.2333584619170734,0.1917186650457254,0.068122383583359,0.1140032354136939,0.0885419356359634,0.0229458717802726,0.0289167805549826,0.1695014850198496,0.2860106161319907,0.0598276594528138,0.0332806218634177,0.2047913746874366,0.3217235738134021,0.0641943193424039,0.0458340939093119,0.1524610393530422,0.1126787424098967,0.0851621373241067,0.055751225913891,0.3007034462215855,0.2737478954865386,0.0056169255077939,0.0535267039827003,0.0734188089402968,0.1773624325632581,0.1494873894277735,0.190060350279346,0.1680411140185392,0.3558881149374821,0.255160303150227,0.1649831752887383,0.1679473214060693,0.4102846066086135,0.3000417695411478,0.0569701676323566,0.4016489135263046,0.3446475888704947,0.1624148271581727,0,0,0.1979397111962493,0,0,0,0,0,0,0,0,0,0,0.1342340788790498,0,0.1012207724734165,0.039966634185758,0.0264663468003743,0.2134677693026694,0.1490923851209001,0.1121478804562765,0.179426081685567,0,0,0.0411741550540851,0,0,0,0,0,0.0999840726761362,0.1796477585144839,0.202861210312505,0.1501264971082049,0.152990615138222,0.1680505404935643,0.0341991781285982,0.0441897723299517,0.046877648652255,0.0732238892991241,0.22574820325525,0.0387991799064411,0.1224105359141535,0,0.1129797628070955,0.2395347567321475,0.202230320271571,0.4446017866214647,0.1033511314081877,0.1189377345995656,0.1562549106399472,0.0718443759631203,0.10699713402598,0.3175540436582225,0.1750109910419507,0.0697018798312312,0.0973843599442994,0.4161751603819484,0.1188513171048615,0.0449574887141161,0.0777077248318489,0.1596698669359436,0.4228703346193498,0.0470475938328255,0.0689336302569855,0.041919648401273,0.1174656496970796,0.1092211797492355,0.0772880106243374,0.2119715158299332,0.0609971813700031,0,0.0168191219253166,0.1307694748531928,0.0493501202518649,0.0477672376364535,0.1388621850653767,0,0.187803808452204,0.0440455016763496,0.0165423057105813,0.1151029094302325,0.1601163139102796,0.1891804808212097,0.0106215982065797,0.1316613187023153,0.0348130508586167,0.0180611709199334,0.0430975873954711,0.3765446964372222,1,0.0322700028009166,0.0488034294720906,0.2460039723393684,0.0215684260821414,0,0.239462226600477,0.189013930148485,0.0684176487838023,0.1776451616915609,0.9846424975971444,0.0322855060148074,0.0407499677481053,0.2205374302041973,0.4645254556178437,0.3317622650162119,0.0149342420759162,0.0244565681919669,0.181311832547772,0.3961458057851791,0,0.0181235582295992,0,0.2880246907871983,0,0.0572208524437884,0.0396293975645635,0.3119916744851598
L3_ID1315,0.2483169553605087,0.0506457211240983,0.0448258887265004,0.327588356629478,0.1636794309860507,0.0992415155157925,0.0988131536174089,0.114829224169641,0.024671694596987,0.159877947585501,0.1438096098677072,0.0850883178716501,0.1196658180751886,0.0370188791104648,0.0956247659623376,0.2114335750067366,0.0199810673833454,0.091736250198531,0.1312972669889495,0.0865281387446082,0.1328265240702337,0.1420582111585263,0.1989823161362428,0.0402460658128337,0.0924044285719466,0.0029911463007778,0.0695299328347068,0.2069837284898995,0.132669747270587,0.2294103681331264,0.173169235054816,0.1517275297669417,0.0995010319951069,0.4286444885847507,0.1250089893996745,0.1190663880242814,0.3528837877864254,0.2546764098143996,0.224028142558613,0.1828820369154755,0.1966568594669187,0.2704899070254792,0.1261262751837144,0.3435032928095373,0.2413974873289677,0.1077807141125558,1,0.2507477202014922,0.1571673323702689,0.1263870841413707,0.2658803694584664,0.173719336887729,0.1994699179973579,0.1847388590491616,0.1619894291142865,0.2277070463253284,0.0460994038591694,0.2325761168363479,0.1804158071273759,0,0.1083020685927925,0.317211583124274,0.166140210961014,0.2844968982024023,0.167368098315273,0.1307823090416537,0.2748394341724101,0.0739549094338935,0.2611784649679062,0.1825918961085678,0.2357270473165403,0.3148475826103823,0.0545970414565095,0.242925526023025,0.1892176340302897,0.3297241565087233,0.3050173051704875,0.1325256071222455,0.1603212100303749,0.1869876561113491,0.0286298302747159,0.2104287348384484,0.1964373851191671,0.3705589971447908,0.1452490026586667,0.0069217972701501,0.0215726865446298,0.0279012161902938,0.0074972763390434,0.0782275464679961,0.0174748427996733,0.0865033593827652,0.1119685662138942,0.1771158876469731,0.2427452870369157,0.2772828603617372,0.5251242263985186,0.1603336573377193,0.0585230514407525,0.0096712979723141,0.030709193305086,0.0279319763515982,0.0111818665988462,0.1569185014762276,0.0573268750837756,0.0353355289743714,0.0601091981499488,0.1314695123669693,0.1854896984100406,0.250612462754622,0.103014967777779,0.166599724057143,0.0184432136746179,0.0233916707574287,0.046995815796616,0.1239818313410355,0.364940816065579,0.0440705956663665,0.1057019396949338,0.0149761734516595,0.2459166172708114,0.0717940585253831,0.098757313613628,0.1835215090979454,0.1574762429263466,0.1066574187158431,0.1259982704337822,0.0471897698713733,0.1104440756610177,0.3477695909371219,0.1853974796687235,0.0587243775814667,0.1218081873666434,0.4071700514886745,0.232954426070278,0.0760725899193128,0.1568080398558926,0.2716370515289225,0.2812836488620268,0.0526328283675938,0.0412553406471924,0.0716287694798409,0.3747046749369194,0.2795379963304426,0.1662655401984548,0.4223619242436879,0.164199534149676,0.0400742320521203,0.0799334943942088,0.1942340964663709,0.0440401071724844,0.1236871462790656,0.0742625439763215,0.0486784538347694,0.1764757404121207,0.0974251635956678,0.2066801195647278,0.1515734531768247,0.1638554056168661,0.105860692257651,0.0494742500378491,0.1236239383255008,0.1369081871388771,0.1360018552243472,0.0331029455178815,0.2453560603583169,0.249632484271638,0.0961934975945364,0.0335339211861605,0.5035155691311843,0.0353007925898876,0.190804105917158,0.2013237929511305,0.1156785635519321,0.1287305449516751,0.2406929960767849,0.4131563172279264,0.035986427653266,0.0407194504121871,0.2084298882693755,0.2978221029377615,0.4301228862316609,0.0486031402162246,0.0353087409200735,0.1134498287172567,0.237660133904749,0.0263694647081331,0.0110597448974976,0.0327786034289883,0.3181245503097825,0.0021815984788375,0.2099708188174681,0.1104693242665899,0.1459980144387054
L3_ID1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3_ID1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523164563294484,0,0
L3_ID1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3_ID1326,0.0961549968567617,0.0097116304861713,0.2043929747334351,0.1052810040897308,0.1609596665491375,0.1117439502640648,0,0.1738060859101705,0.280956225184498,0.1484050824213873,0.1708799400366859,0.0864450433316165,0.1443620012779528,0.1460151297976637,0.1316467399290787,0.2381485599086183,0.1284798041661639,0.2159014051378212,0,0.083447622946625,0.0058116410309258,0.0139599376211578,0.0032824901888243,0.0140633076702055,0.0287705162962465,0,0.0214883056983458,0.006844613994382,0.0111118269209551,0,0,0,0,0.1899905820225552,0.0346596593659344,0.0651640352512172,0.0219341315883001,0.2455845366763553,0.0206572328634829,0.019152320996221,0,0,0,0,0.0083044672528097,0.0791613178994623,0.011717454866714,0.0038289806823479,0.0335229827640684,0,0.0120050522214173,0.0175844328602904,0.0050540065817859,0,0.1917670632765077,0.2151592816609068,0.0789842481275549,0.0386159779555477,1,0,0.0131986383956761,0.1712096514080721,0,0.0536528876711351,0.3255363693086613,0.7075533493679955,0.1402537900786349,0.0311829523692598,0,0,0.0144178624195939,0,0,0,0,0,0,0,0.0286059797114418,0,0,0,0,0,0,0,0,0,0,0,0,0.1523177567373046,0.0581317204616593,0,0.0530825272574389,0.0653235680894886,0,0.0280917681548416,0,0,0.0905974687894518,0,0,0,0,0,0.0250349843706645,0.0158824098496269,0.0306028925773098,0.0780731198435282,0.0112879547777455,0.0894580977469625,0.1133433984250475,0.0316130305182845,0.0437979877876156,0.027981319798551,0.0460257534851446,0.0506741882158848,0.0646423257803282,0.0108378015126041,0.0207427828174964,0.0366756511479744,0,0,0.0253663169510917,0.1491608680689718,0.1200553857826099,0,0.0914413308362703,0.1122456242320897,0.1965112520416964,0.1172084077279998,0.0558763061809819,0.0320422797233199,0.06182347020074,0,0.0202542399091254,0,0.0959715845629678,0.0386325282198942,0.0358373877741882,0.0560182184576395,0.0464572841200975,0.0422194642269441,0,0.0242391599948168,0.0276058507189541,0.0758241962676452,0.0082721861210186,0.0665660744358251,0.0754014318987741,0.041111064879348,0,0.1393392462519407,0.0453945339110569,0.060094941522623,0.0301672065884526,0.0714009041915633,0.0881914830685329,0.1766349416353008,0.0494861706320608,0.0176577745967194,0.0427549327008984,0.0464142523905277,0.1009417507954341,0,0.2079618999149753,0.1552297005261579,0,0.3181974948931181,0.1488309923759453,0,0.0307267265392125,0.065889952506351,0.2176653744725862,0.0936538160884031,0.1258993323377006,0.1248879913275733,0.1522120040244717,0.0806803056758103,0,0.0334595274626062,0.1526896283467036,0.0612221762382457,0.1812524501530304,0.2217302927882988,0.0218300228195809,0.1951551524928297,0.0310056273119467,0.0866957042567286,0.0192628390366244,0.0375591821993653,0.0709816375261799,0.1116073050828439
L3_ID1329,0,0.0705139205413375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583977582425532,0,0,0,0,0,0,0,0,0,0,0.1435981581009397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131923963382047,0.0277942346131093,0,0.0661904394366772,0,0,0,0,0,0,0,0,0,0,0,0,0.0312992648088072,0,0,0.0443462399877185,0,0.0543716496284409,1,0,0,0,0,0,0,0,0,0,0.0929692466300018,0,0,0,0.1023819050387742,0.0703891578293655,0.0330379369351445,0,0,0,0,0,0.0523732018054403,0,0,0,0.1095687363366702,0,0.0560881564663369,0,0,0,0,0.0737070290261272,0.0150909455187943,0,0.3846318086915464,0,0,0,0,0,0.0436565857338642,0,0,0,0,0,0,0.1957518448326581,0.2709086718545255,0,0,0,0,0,0,0.1350786351850608,0,0.0770059777868442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478186638111396,0,0,0,0.0276858111014742
L3_ID1335,0.0336868477873327,0,0,0.1213743775378764,0,0.0899615289693756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193833911810066,0,0.0141874746921625,0,0,0,0,0,0,0,0,0,0,0,0.0110657398864363,0,0,0,0,0.0071124746547502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836194098439896,0,0,0,0.0116122346550795,0,0.021901906822014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094413685761428,0,0,0,0,0.0190889508210807,0,0,0,0,0,0,0.5995961844978295,0,0.0279731942846282,0,0,0,0,0,0,0.0969988380998012,0.008227113616742,0,0,0,0,0.026339574156157,0.0340384061515239,0.0291733524200309,0,0,0,0.1029314722062423,0,0,0,0,0,0.0299923536348071,0,0,0.0482575058977315,0.0477738861402653,0,0.1983415205915228,0,0,0,0.2008827018288735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0339014071188803,0.0292162362271428,0,0.2242010174639199,0.0090029406896526,0,0,0,0,0,0,0,0.0301523280841017,0,0,0,0,0,0,0,0
L3_ID1337,0,0,0,0,0,0,0,0.8223599617783555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4796702009533433,0,1,0,0,0,0,0.6588361079656565,0,0,0,0,0,0,0,0,0,0,0.3309721944029167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5830644947794887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3_ID1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4715944225311518,0,0,0,0,0,0,0,0,0,0,0.2471431161399341,0,0,0.7294784894626375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8606668510637309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3_ID1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2510931602445013,0,0,0,0,0,0.0778266187526633,0,0,0,0,0.102599557649087,0,0,0.3036858704344112,0,0,0.2553806383879534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125823049442833,0,0,0,0,0,0,0,0,0.2123578205329384,0,0,0.0772106056698155,0,0,0,0,0,0.1155815299395339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055681809808481,0,0.0376919027406456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0018258466620438,0,0,0,0,0,0.0321613255413854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189611493117052,0,0,0
