ID,IUPAC_Name,SMILES,Formula,CAS,CID,Identification_Confidence,Plasma_Detection_Number,Plasma_Detection_Rate,Seafood_Detection_Number,Seafood_Detection_Rate,PBT_Detection_Rate>0.5,PBT_QSAR,PBT_Prob_GAT,PBT_Pred_GAT,PBT_Prob_CNN2D,PBT_Pred_CNN2D,PBT_Label,First_PBT_Identification,First_Environmental_and_Human_Detection,Tanimoto_Match_Source,Max_Tanimoto_Similarity,Tanimoto_Match>0.6,Pollutant_Type,SMILES_clean
584,methyl 3-carbamoyl-5-[(3-chlorophenyl)-[2-(methoxycarbonylamino)ethoxy]methyl]benzoate,COC(=O)NCCOC(c1cccc(Cl)c1)c1cc(C(N)=O)cc(C(=O)OC)c1,C20H21ClN2O6,,68024965,level 3,34,0.1753,0,0,0,0,0.011896254,0,7.738528e-05,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4150943396226415,0,Industry and consumer goods,COC(=O)NCCOC(c1cccc(Cl)c1)c1cc(C(N)=O)cc(C(=O)OC)c1
585,methyl (2S)-4-[5-(3-bromobutoxy)-4-fluoro-6-methoxy-1-benzothiophen-2-yl]-2-methyl-4-oxobutanoate,COC(=O)[C@@H](C)CC(=O)c1cc2c(F)c(OCCC(C)Br)c(OC)cc2s1,C19H22BrFO5S,,139547105,level 3,9,0.0464,0,0,0,0,4.4078548e-05,0,0.017225808,0,1,0,1,Norman_Human metabolites.csv,0.3,0,Transformation and metabolic products,COC(=O)[C@@H](C)CC(=O)c1cc2c(F)c(OCCC(C)Br)c(OC)cc2s1
586,"methyl (2S)-2-[[4-[[4-[[1-(4-chlorophenyl)cyclopropyl]amino]-6-(2,2,2-trifluoroethoxy)-1,3,5-triazin-2-yl]amino]benzoyl]amino]-4-[[2-oxo-2-[2-(1,2,4-triazol-1-yl)ethylamino]acetyl]amino]butanoate",COC(=O)[C@H](CCNC(=O)C(=O)NCCn1cncn1)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,C32H33ClF3N11O6,,117794868,level 3,1,0.0052,0,0,0,0,0.62314487,1,0.011715491,0,1,0,1,Norman_Plant protection products.csv,0.3,0,Pesticides,COC(=O)[C@H](CCNC(=O)C(=O)NCCn1cncn1)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1
587,"methyl (2S)-3-[4-(4-cyanophenyl)phenyl]-2-[[(8S)-3-[4-[(3,4-dichlorophenyl)methoxy]phenyl]-7-propan-2-yl-3,6,8,9-tetrahydro-2H-[1,4]dioxino[2,3-g]isoquinoline-8-carbonyl]amino]propanoate",COC(=O)[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1Cc2cc3c(cc2CN1C(C)C)OC(c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)CO3,C45H41Cl2N3O6,,66719740,level 3,1,0.0052,0,0,0,1,0.94425803,1,0.62451756,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3125,0,Industry and consumer goods,COC(=O)[C@H](Cc1ccc(-c2ccc(C#N)cc2)cc1)NC(=O)[C@@H]1Cc2cc3c(cc2CN1C(C)C)OC(c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)CO3
588,"2-(2-chloro-4-iodoanilino)-3,4-difluoro-1-methoxycarbonyl-5-[(E)-[(4-methylphenyl)-sulfinatohydrazinylidene]methyl]benzene",COC(=O)c1cc(/C=N/N(c2ccc(C)cc2)S(=O)[O-])c(F)c(F)c1Nc1ccc(I)cc1Cl,C22H16ClF2IN3O4S,,175291148,level 3,103,0.5309,0,0,1,1,0.8783997,1,0.6677999,1,1,0,1,Industrial_chemical.csv;Norman_Pharmaceuticals.csv,0.3614457831325301,0,Pharmaceuticals,COC(=O)c1cc(/C=N/N(c2ccc(C)cc2)S(=O)[O-])c(F)c(F)c1Nc1ccc(I)cc1Cl
589,"methyl 5-[[2-[(4-bromophenyl)sulfonyl-[(2,4-dichlorophenyl)methyl]amino]acetyl]amino]-1-benzothiophene-2-carboxylate",COC(=O)c1cc2cc(NC(=O)CN(Cc3ccc(Cl)cc3Cl)S(=O)(=O)c3ccc(Br)cc3)ccc2s1,C25H19BrCl2N2O5S2,,43872279,level 3,126,0.6495,0,0,1,1,0.97791976,1,0.36486724,0,1,0,1,Norman_Human metabolites.csv,0.3373493975903614,0,Transformation and metabolic products,COC(=O)c1cc2cc(NC(=O)CN(Cc3ccc(Cl)cc3Cl)S(=O)(=O)c3ccc(Br)cc3)ccc2s1
590,"dimethyl 1,6-dibromo-4,9-diformylperylene-3,10-dicarboxylate",COC(=O)c1ccc2c3c(Br)cc(C(=O)OC)c4c(C=O)cc(Br)c(c5ccc(C=O)c1c52)c43,C26H14Br2O6,,142401200,level 3,65,0.3351,0,0,0,0,0.99096566,1,0.8337341,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4444444444444444,0,Industry and consumer goods,COC(=O)c1ccc2c3c(Br)cc(C(=O)OC)c4c(C=O)cc(Br)c(c5ccc(C=O)c1c52)c43
591,"3a-[[4-(2-aminoethyl)-5-(4-chlorophenyl)-1,2,4-triazol-3-yl]-hydroxymethyl]-9-methoxy-5b,8,8,11a-tetramethyl-1-propan-2-yl-3,4,5,5a,6,7,7a,9,10,11,11b,12,13,13a-tetradecahydrocyclopenta[a]chrysen-2-one",COC1CCC2(C)C(CCC3(C)C4CCC5(C(O)c6nnc(-c7ccc(Cl)cc7)n6CCN)CC(=O)C(C(C)C)=C5C4CCC32)C1(C)C,C40H57ClN4O3,,138456563,level 3,26,0.134,0,0,0,1,0.84290045,1,0.68837583,1,1,0,1,Norman_Human metabolites.csv,0.2456140350877192,0,Transformation and metabolic products,COC1CCC2(C)C(CCC3(C)C4CCC5(C(O)c6nnc(-c7ccc(Cl)cc7)n6CCN)CC(=O)C(C(C)C)=C5C4CCC32)C1(C)C
592,"4-[[3a-[(1R)-2-[(4-chlorophenyl)methyl-(3-methoxypropyl)amino]-1-hydroxyethyl]-5b,8,8,11a-tetramethyl-2-oxo-1-propan-2-yl-3,4,5,5a,6,7,7a,9,10,11,11b,12,13,13a-tetradecahydrocyclopenta[a]chrysen-9-yl]oxy]-2,2-dimethyl-4-oxobutanoic acid",COCCCN(Cc1ccc(Cl)cc1)C[C@H](O)C12CCC3C(CCC4C3(C)CCC3C(C)(C)C(OC(=O)CC(C)(C)C(=O)O)CCC34C)C1=C(C(C)C)C(=O)C2,C47H70ClNO7,,144647707,level 3,21,0.1082,0,0,0,0,0.5587405,1,0.7341503,1,1,0,1,Norman_Pharmaceuticals.csv,0.3333333333333333,0,Pharmaceuticals,COCCCN(Cc1ccc(Cl)cc1)C[C@H](O)C12CCC3C(CCC4C3(C)CCC3C(C)(C)C(OC(=O)CC(C)(C)C(=O)O)CCC34C)C1=C(C(C)C)C(=O)C2
593,"5-[(3,5-dichloro-4-pyridinyl)sulfanyl]-N-[3-(2-methoxyethylamino)-1-oxo-2,3-dihydro-1-benzothiophen-6-yl]-4-nitrothiophene-2-carboxamide",COCCNC1CS(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,C21H18Cl2N4O5S3,,126559347,level 3,37,0.1907,0,0,0,0,0.607939,1,0.062014326,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3023255813953488,0,Industry and consumer goods,COCCNC1CS(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21
594,"2-[4-chloro-2-[2-(2-methoxyethoxycarbonyloxy)-3,4-dihydro-1H-isoquinolin-1-yl]phenoxy]acetic acid",COCCOC(=O)ON1CCc2ccccc2C1c1cc(Cl)ccc1OCC(=O)O,C21H22ClNO7,,118387357,level 3,27,0.1392,0,0,0,0,6.6482484e-05,0,2.2929714e-09,0,1,0,1,Industrial_chemical.csv,0.4032258064516129,0,Industry and consumer goods,COCCOC(=O)ON1CCc2ccccc2C1c1cc(Cl)ccc1OCC(=O)O
595,"(10R,12R,13R,14R)-4-[(3-chlorophenyl)methyl]-13-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-12-methoxy-8,10,12,14,16,16-hexamethyl-1-oxa-4,8-diazacycloheptadecane-15,17-dione",CO[C@]1(C)C[C@@H](C)CN(C)CCCN(Cc2cccc(Cl)c2)CCOC(=O)C(C)(C)C(=O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,C36H60ClN3O7,,174270670,level 3,20,0.1031,0,0,0,0,0.83934516,1,0.05305216,0,1,0,1,Industrial_chemical.csv;Norman_Pharmaceuticals.csv,0.4031007751937984,0,Pharmaceuticals,CO[C@]1(C)C[C@@H](C)CN(C)CCCN(Cc2cccc(Cl)c2)CCOC(=O)C(C)(C)C(=O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O
596,"N-[4-(acetylcarbamothioylamino)phenyl]-3,5-dibromo-2-methoxybenzamide",COc1c(Br)cc(Br)cc1C(=O)Nc1ccc(NC(=S)NC(C)=O)cc1,C17H15Br2N3O3S,,5087993,level 3,63,0.3247,0,0,0,0,0.8314192,1,0.55883366,1,1,0,1,Norman_Human metabolites.csv,0.4791666666666667,0,Transformation and metabolic products,COc1c(Br)cc(Br)cc1C(=O)Nc1ccc(NC(=S)NC(C)=O)cc1
597,"2,6-dibromo-4-[3-(3,5-dibromo-4-methoxy-2-methylphenyl)-1-oxo-2,1lambda4-benzoxathiol-3-yl]-3-methylphenol",COc1c(Br)cc(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)c3ccccc32)c(C)c1Br,C22H16Br4O4S,,168916336,level 3,20,0.1031,0,0,0,1,0.9952525,1,0.9967706,1,1,0,1,Industrial_chemical.csv;Norman_Personal care products.csv;Norman_Industrial chemicals.csv,0.5,0,Personal care products,COc1c(Br)cc(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)c3ccccc32)c(C)c1Br
598,"N-(4-bromo-2,6-dichloro-3,5-dimethoxyphenyl)-4-(2,3,4-trifluoroanilino)thieno[3,2-d]pyrimidine-7-carboxamide",COc1c(Cl)c(NC(=O)c2csc3c(Nc4ccc(F)c(F)c4F)ncnc23)c(Cl)c(OC)c1Br,C21H12BrCl2F3N4O3S,,87357005,level 3,85,0.4381,0,0,0,0,0.9695622,1,0.3126591,0,1,0,1,Norman_Pharmaceuticals.csv,0.3157894736842105,0,Pharmaceuticals,COc1c(Cl)c(NC(=O)c2csc3c(Nc4ccc(F)c(F)c4F)ncnc23)c(Cl)c(OC)c1Br
599,"(Z)-3-[3-bromo-4-[(2-fluorophenyl)methoxy]-5-methoxyphenyl]-2-[[5-(4-chlorophenyl)-1H-1,2,4-triazol-3-yl]sulfanyl]prop-2-enoic acid",COc1cc(/C=C(\Sc2n[nH]c(-c3ccc(Cl)cc3)n2)C(=O)O)cc(Br)c1OCc1ccccc1F,C25H18BrClFN3O4S,,125645207,level 3,6,0.0309,0,0,0,1,0.24071662,0,0.05109287,0,1,0,1,Industrial_chemical.csv,0.2921348314606741,0,Industry and consumer goods,COc1cc(/C=C(\Sc2n[nH]c(-c3ccc(Cl)cc3)n2)C(=O)O)cc(Br)c1OCc1ccccc1F
600,"2-[(5E)-5-[[3-bromo-4-[(4-bromophenyl)methoxy]-5-methoxyphenyl]methylidene]-2,4-dioxo-1,3-thiazolidin-3-yl]-N-(2,3,4-trifluorophenyl)acetamide",COc1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)c(F)c3F)C2=O)cc(Br)c1OCc1ccc(Br)cc1,C26H17Br2F3N2O5S,,126271171,level 3,86,0.4433,0,0,0,0,0.97882223,1,0.79879445,1,1,0,1,Industrial_chemical.csv,0.3522727272727273,0,Industry and consumer goods,COc1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)c(F)c3F)C2=O)cc(Br)c1OCc1ccc(Br)cc1
601,"4-[[2-bromo-4-[(E)-[2,4-dioxo-3-(2-phenylethyl)-1,3-thiazolidin-5-ylidene]methyl]-6-methoxyphenoxy]methyl]benzonitrile",COc1cc(/C=C2/SC(=O)N(CCc3ccccc3)C2=O)cc(Br)c1OCc1ccc(C#N)cc1,C27H21BrN2O4S,,126208114,level 3,10,0.0515,0,0,0,1,0.7165576,1,0.42028654,0,1,0,1,Industrial_chemical.csv,0.3411764705882353,0,Industry and consumer goods,COc1cc(/C=C2/SC(=O)N(CCc3ccccc3)C2=O)cc(Br)c1OCc1ccc(C#N)cc1
602,"2-[[4-[(E)-[3-[(3-bromophenyl)methyl]-2,4-dioxo-1,3-thiazolidin-5-ylidene]methyl]-2-iodo-6-methoxyphenoxy]methyl]benzonitrile",COc1cc(/C=C2/SC(=O)N(Cc3cccc(Br)c3)C2=O)cc(I)c1OCc1ccccc1C#N,C26H18BrIN2O4S,,126163209,level 3,90,0.4639,0,0,0,1,0.69619125,1,0.7019113,1,1,0,1,Industrial_chemical.csv,0.3111111111111111,0,Industry and consumer goods,COc1cc(/C=C2/SC(=O)N(Cc3cccc(Br)c3)C2=O)cc(I)c1OCc1ccccc1C#N
603,"(5E)-3-(4-bromophenyl)-5-[[3-methoxy-4-[2-nitro-4-(trifluoromethyl)phenoxy]phenyl]methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",COc1cc(/C=C2/SC(=S)N(c3ccc(Br)cc3)C2=O)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],C24H14BrF3N2O5S2,,126344798,level 3,85,0.4381,0,0,0,1,0.9709607,1,0.8343165,1,1,0,1,Norman_Human metabolites.csv,0.453125,0,Transformation and metabolic products,COc1cc(/C=C2/SC(=S)N(c3ccc(Br)cc3)C2=O)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
604,"4-[[4-[(Z)-(3-benzyl-2,4-dioxo-1,3-thiazolidin-5-ylidene)methyl]-2-bromo-6-methoxyphenoxy]methyl]benzonitrile",COc1cc(/C=C2\SC(=O)N(Cc3ccccc3)C2=O)cc(Br)c1OCc1ccc(C#N)cc1,C26H19BrN2O4S,,49888679,level 3,154,0.7938,0,0,1,1,0.7333277,1,0.5944823,1,0,0,1,Industrial_chemical.csv,0.4177215189873418,0,Industry and consumer goods,COc1cc(/C=C2\SC(=O)N(Cc3ccccc3)C2=O)cc(Br)c1OCc1ccc(C#N)cc1
605,"N-[(E)-(3-bromo-5-methoxy-4-propan-2-yloxyphenyl)methylideneamino]-2-[(3,5-dioxo-2H-1,2,4-triazin-6-yl)amino]acetamide",COc1cc(/C=N/NC(=O)CNc2n[nH]c(=O)[nH]c2=O)cc(Br)c1OC(C)C,C16H19BrN6O5,,110511810,level 3,45,0.232,0,0,0,0,1.0356755e-06,0,0.000291525,0,1,0,1,Norman_Human metabolites.csv,0.3376623376623376,0,Transformation and metabolic products,COc1cc(/C=N/NC(=O)CNc2n[nH]c(=O)[nH]c2=O)cc(Br)c1OC(C)C
606,"5,7-dibromo-N-[(Z)-[3-chloro-4-[(3,4-dichlorophenyl)methoxy]-5-methoxyphenyl]methylideneamino]-1-benzofuran-2-carboxamide",COc1cc(/C=N\NC(=O)c2cc3cc(Br)cc(Br)c3o2)cc(Cl)c1OCc1ccc(Cl)c(Cl)c1,C24H15Br2Cl3N2O4,,21375891,level 3,13,0.067,0,0,0,1,0.98728687,1,0.99778247,1,1,0,1,Norman_Human metabolites.csv,0.3376623376623376,0,Transformation and metabolic products,COc1cc(/C=N\NC(=O)c2cc3cc(Br)cc(Br)c3o2)cc(Cl)c1OCc1ccc(Cl)c(Cl)c1
607,"2-[(3R,5R)-7-chloro-1-[[2-chloro-5-[[2-[3-methoxy-4-[(2-methylphenyl)carbamoylamino]phenyl]acetyl]amino]phenyl]methyl]-2-oxo-5-phenyl-5H-4,1-benzoxazepin-3-yl]acetic acid",COc1cc(CC(=O)Nc2ccc(Cl)c(CN3C(=O)[C@@H](CC(=O)O)O[C@H](c4ccccc4)c4cc(Cl)ccc43)c2)ccc1NC(=O)Nc1ccccc1C,C41H36Cl2N4O7,,9853652,level 3,5,0.0258,0,0,0,1,0.99034745,1,0.9134774,1,1,0,1,Industrial_chemical.csv,0.3805309734513274,0,Industry and consumer goods,COc1cc(CC(=O)Nc2ccc(Cl)c(CN3C(=O)[C@@H](CC(=O)O)O[C@H](c4ccccc4)c4cc(Cl)ccc43)c2)ccc1NC(=O)Nc1ccccc1C
608,"1-[1-(3,5-dichlorophenyl)cyclopropyl]-3-[(3S,4R)-4-(2,6-difluoro-4-methoxyphenyl)-1-(2-hydroxyethyl)-2-oxopyrrolidin-3-yl]urea",COc1cc(F)c([C@@H]2CN(CCO)C(=O)[C@H]2NC(=O)NC2(c3cc(Cl)cc(Cl)c3)CC2)c(F)c1,C23H23Cl2F2N3O4,,150609620,level 3,6,0.0309,0,0,0,0,0.36580646,0,0.6637548,1,0,0,1,Norman_Human metabolites.csv;Norman_Pharmaceuticals.csv,0.2926829268292683,0,Pharmaceuticals,COc1cc(F)c([C@@H]2CN(CCO)C(=O)[C@H]2NC(=O)NC2(c3cc(Cl)cc(Cl)c3)CC2)c(F)c1
609,4-[[3-chloro-4-[4-[(3-methoxy-1H-pyrazol-5-yl)amino]-6-methylpyrimidin-2-yl]oxyphenyl]carbamoylamino]benzoic acid,COc1cc(Nc2cc(C)nc(Oc3ccc(NC(=O)Nc4ccc(C(=O)O)cc4)cc3Cl)n2)[nH]n1,C23H20ClN7O5,,117760373,level 3,164,0.8454,0,0,1,0,0.20017831,0,0.00245719,0,0,0,1,Norman_Human metabolites.csv;Norman_Plant protection products.csv,0.3538461538461538,0,Pesticides,COc1cc(Nc2cc(C)nc(Oc3ccc(NC(=O)Nc4ccc(C(=O)O)cc4)cc3Cl)n2)[nH]n1
610,"2-[1-[2-(5-chloro-2,4-dimethoxyanilino)-2-oxoethyl]-2,4-dioxopyrido[3,4-d]pyrimidin-3-yl]acetic acid",COc1cc(OC)c(NC(=O)Cn2c(=O)n(CC(=O)O)c(=O)c3ccncc32)cc1Cl,C19H17ClN4O7,,59317715,level 3,194,1,0,0,1,0,0.000174952,0,0.00016203,0,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4444444444444444,0,Industry and consumer goods,COc1cc(OC)c(NC(=O)Cn2c(=O)n(CC(=O)O)c(=O)c3ccncc32)cc1Cl
611,"[(1S)-2-(3,5-dichloro-4-pyridinyl)-1-[4-(difluoromethoxy)-3-methoxyphenyl]ethyl] 4-[[N-[[(1R)-5-azatricyclo[3.2.1.02,7]octan-1-yl]oxycarbonyl]-2-methoxyanilino]methyl]benzoate",COc1cc([C@H](Cc2c(Cl)cncc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@]34CN5CCC3C4C5)c3ccccc3OC)cc2)ccc1OC(F)F,C38H35Cl2F2N3O7,,144638580,level 3,1,0.0052,0,0,0,1,0.8132842,1,0.74651927,1,0,0,1,Norman_Pharmaceuticals.csv,0.3684210526315789,0,Pharmaceuticals,COc1cc([C@H](Cc2c(Cl)cncc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@]34CN5CCC3C4C5)c3ccccc3OC)cc2)ccc1OC(F)F
612,4-[3-chloro-4-(cyclopropylcarbamoylamino)phenoxy]-7-methoxy-2-oxo-1H-quinoline-6-carboxamide,COc1cc2[nH]c(=O)cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,C21H19ClN4O5,1788899648,156596540,level 3,2,0.0103,0,0,0,0,0.007914959,0,0.027220802,0,1,0,1,Industrial_chemical.csv;Norman_Pharmaceuticals.csv,0.676056338028169,1,Pharmaceuticals,COc1cc2[nH]c(=O)cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
613,"4-(4-chloro-2-fluorophenoxy)-7-methoxy-N-[2-(5-methyl-2,4-dioxo-1,3-thiazolidin-3-yl)ethyl]quinoline-6-carboxamide",COc1cc2nccc(Oc3ccc(Cl)cc3F)c2cc1C(=O)NCCN1C(=O)SC(C)C1=O,C23H19ClFN3O5S,,9935876,level 3,1,0.0052,0,0,0,0,0.6818131,1,0.8929216,1,0,0,1,Norman_Pharmaceuticals.csv,0.3838383838383838,0,Pharmaceuticals,COc1cc2nccc(Oc3ccc(Cl)cc3F)c2cc1C(=O)NCCN1C(=O)SC(C)C1=O
614,"2-[2,4-dibromo-6-[(Z)-2-cyano-2-(3,4-dimethoxyphenyl)ethenyl]phenoxy]acetic acid",COc1ccc(/C(C#N)=C/c2cc(Br)cc(Br)c2OCC(=O)O)cc1OC,C19H15Br2NO5,,125594924,level 3,138,0.7113,0,0,1,0,0.0005435,0,0.18841718,0,0,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3962264150943396,0,Industry and consumer goods,COc1ccc(/C(C#N)=C/c2cc(Br)cc(Br)c2OCC(=O)O)cc1OC
615,"[(2R,3R,4S,5R)-3-[(2-chlorophenoxy)-hydroxyphosphoryl]oxy-3-hydroxy-5-[6-[(4-methoxybenzoyl)amino]purin-9-yl]-4-(oxolan-2-yloxy)oxolan-2-yl]methyl 4-oxopentanoate",COc1ccc(C(=O)Nc2ncnc3c2ncn3[C@@H]2O[C@H](COC(=O)CCC(C)=O)[C@@](O)(OP(=O)(O)Oc3ccccc3Cl)[C@H]2OC2CCCO2)cc1,C33H35ClN5O13P,,69474295,level 3,27,0.1392,0,0,0,0,0.000855061,0,0.057144456,0,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4247787610619469,0,Industry and consumer goods,COc1ccc(C(=O)Nc2ncnc3c2ncn3[C@@H]2O[C@H](COC(=O)CCC(C)=O)[C@@](O)(OP(=O)(O)Oc3ccccc3Cl)[C@H]2OC2CCCO2)cc1
616,"[(1R,2R,3S)-3-[(3S,10R,13E,16S)-10-[(3-chloro-4-methoxyphenyl)methyl]-6,6-dimethyl-3-(2-methylpropyl)-2,5,9,12-tetraoxo-1,4-dioxa-8,11-diazacyclohexadec-13-en-16-yl]-1-hydroxy-1-phenylbutan-2-yl] formate",COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H](OC=O)[C@H](O)c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,C37H47ClN2O10,,10604878,level 3,31,0.1598,0,0,0,0,0.936494,1,0.016909173,0,1,0,1,Industrial_chemical.csv,0.2872340425531915,0,Industry and consumer goods,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H](OC=O)[C@H](O)c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl
617,"N-(7-chloro-4-methoxy-1,3-benzothiazol-2-yl)-4-[(4-fluorophenyl)sulfonylamino]-N-(pyridin-3-ylmethyl)benzamide",COc1ccc(Cl)c2sc(N(Cc3cccnc3)C(=O)c3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3)nc12,C27H20ClFN4O4S2,,43995146,level 3,6,0.0309,0,0,0,1,0.9720015,1,0.88011384,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.3452380952380952,0,Industry and consumer goods,COc1ccc(Cl)c2sc(N(Cc3cccnc3)C(=O)c3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3)nc12
618,5-chloro-N-[(Z)-3-(5-chloro-2-methylanilino)-1-(3-nitrophenyl)-3-oxoprop-1-en-2-yl]-2-methoxybenzamide,COc1ccc(Cl)cc1C(=O)N/C(=C\c1cccc([N+](=O)[O-])c1)C(=O)Nc1cc(Cl)ccc1C,C24H19Cl2N3O5,,46497338,level 3,5,0.0258,0,0,0,0,0.9598828,1,0.34969127,0,1,0,1,Industrial_chemical.csv,0.4578313253012048,0,Industry and consumer goods,COc1ccc(Cl)cc1C(=O)N/C(=C\c1cccc([N+](=O)[O-])c1)C(=O)Nc1cc(Cl)ccc1C
619,[2-[(E)-[(4-acetamidobenzoyl)hydrazinylidene]methyl]-4-chlorophenyl] 5-chloro-2-methoxybenzoate,COc1ccc(Cl)cc1C(=O)Oc1ccc(Cl)cc1/C=N/NC(=O)c1ccc(NC(C)=O)cc1,C24H19Cl2N3O5,,126231420,level 3,15,0.0773,0,0,0,0,0.974584,1,0.98987925,1,1,0,1,Norman_Human metabolites.csv,0.4716981132075472,0,Transformation and metabolic products,COc1ccc(Cl)cc1C(=O)Oc1ccc(Cl)cc1/C=N/NC(=O)c1ccc(NC(C)=O)cc1
620,"[(1S)-2-(3,5-dichloro-4-pyridinyl)-1-(3,4-dimethoxyphenyl)ethyl] 4-[[N-[[(1R)-5-azatricyclo[3.2.1.02,7]octan-1-yl]oxycarbonyl]-2-(difluoromethoxy)anilino]methyl]benzoate",COc1ccc([C@H](Cc2c(Cl)cncc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@]34CN5CCC3C4C5)c3ccccc3OC(F)F)cc2)cc1OC,C38H35Cl2F2N3O7,,162570960,level 3,76,0.3918,0,0,0,1,0.8033832,1,0.73586863,1,1,0,1,Norman_Pharmaceuticals.csv,0.3565217391304348,0,Pharmaceuticals,COc1ccc([C@H](Cc2c(Cl)cncc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@]34CN5CCC3C4C5)c3ccccc3OC(F)F)cc2)cc1OC
621,"(4S)-4-[[(2S)-2-[[(2R)-2-(3-chloro-5-cyanophenoxy)-3-(3-chlorophenyl)propanoyl]amino]-2-(4-methoxyphenyl)acetyl]amino]-2,2-difluoro-5-methyl-3-oxo-N-(2,2,2-trifluoroethyl)hexanamide",COc1ccc([C@H](NC(=O)[C@@H](Cc2cccc(Cl)c2)Oc2cc(Cl)cc(C#N)c2)C(=O)N[C@H](C(=O)C(F)(F)C(=O)NCC(F)(F)F)C(C)C)cc1,C34H31Cl2F5N4O6,,138618634,level 3,81,0.4175,0,0,0,1,0.10590005,0,0.04405602,0,0,0,1,Norman_Human metabolites.csv,0.3052631578947368,0,Transformation and metabolic products,COc1ccc([C@H](NC(=O)[C@@H](Cc2cccc(Cl)c2)Oc2cc(Cl)cc(C#N)c2)C(=O)N[C@H](C(=O)C(F)(F)C(=O)NCC(F)(F)F)C(C)C)cc1
622,N-[2-[(2-chloro-6-fluorophenyl)methylsulfanyl]ethyl]-2-(2-methoxy-N-methylsulfonyl-5-nitroanilino)acetamide,COc1ccc([N+](=O)[O-])cc1N(CC(=O)NCCSCc1c(F)cccc1Cl)S(C)(=O)=O,C19H21ClFN3O6S2,,3947057,level 3,21,0.1082,0,0,0,0,0.11100437,0,0.21864675,0,0,0,1,Industrial_chemical.csv,0.3661971830985915,0,Industry and consumer goods,COc1ccc([N+](=O)[O-])cc1N(CC(=O)NCCSCc1c(F)cccc1Cl)S(C)(=O)=O
623,"(2S)-2-[5-[[4-[(3,5-dichloro-4-pyridinyl)amino]-7-methoxy-2-oxo-1H-quinolin-8-yl]oxy]pentanoylamino]-3-hydroxypropanoic acid",COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)[nH]c2c1OCCCCC(=O)N[C@@H](CO)C(=O)O,C23H24Cl2N4O7,,53345401,level 3,92,0.4742,0,0,0,0,2.0581516e-05,0,1.8975562e-07,0,1,0,1,Norman_Human metabolites.csv,0.3285714285714285,0,Transformation and metabolic products,COc1ccc2c(Nc3c(Cl)cncc3Cl)cc(=O)[nH]c2c1OCCCCC(=O)N[C@@H](CO)C(=O)O
