fold,epoch,train_loss,val_loss,train_acc,train_pr,train_roc,val_acc_all,val_pr_all,val_roc_all,val_acc_pos,val_pr_pos,val_roc_pos,lr
4,15,0.3881130379377381,0.3269993029252598,0.8270903603763536,0.744405825743777,0.9054451240231057,0.8721590909090909,0.7239205674559389,0.9099088047559029,0.8721590909090909,0.7239205674559389,0.9099088047559029,0.0005
4,16,0.3855712539635154,0.3056528766456088,0.8319427185040535,0.73969380471274,0.9060567251772108,0.8858901515151515,0.7333664415008638,0.9153720941205018,0.8858901515151515,0.7333664415008638,0.9153720941205018,0.00025
4,17,0.37998871259464934,0.3381313407708975,0.8328303449908279,0.7425088988444243,0.9086837877279093,0.8581912878787878,0.7241069288926735,0.9129981868794782,0.8581912878787878,0.7241069288926735,0.9129981868794782,0.00025
5,1,0.4402423298664365,0.3369724848307669,0.8215279010592342,0.6607530502159428,0.8766075317486255,0.8160511363636364,0.7776389975678902,0.9117971700304166,0.8160511363636364,0.7776389975678902,0.9117971700304166,0.001
5,2,0.4170457548809881,0.41432325688726973,0.8291023137463756,0.6959904360914423,0.8894121220935397,0.8039772727272727,0.77039529664627,0.9085483210339116,0.8039772727272727,0.77039529664627,0.9085483210339116,0.001
5,3,0.41339884955076445,0.38709897293963214,0.8359666252440973,0.7009662156067777,0.8911747249664406,0.8366477272727273,0.7796708375601842,0.9138589125181044,0.8366477272727273,0.7796708375601842,0.9138589125181044,0.001
5,4,0.4137814732280467,0.364425710980978,0.8357299248476241,0.6975132454293853,0.8927229985361567,0.8248106060606061,0.7759849297475113,0.9123941013446086,0.8248106060606061,0.7759849297475113,0.9123941013446086,0.001
5,5,0.41555341198371143,0.3532963122212977,0.8328895200899461,0.7002398982367184,0.8909191204875676,0.8241003787878788,0.7863036961239858,0.9135969721324143,0.8241003787878788,0.7863036961239858,0.9135969721324143,0.001
5,6,0.40872590853389296,0.36576874192916986,0.8341321971714303,0.703195996720274,0.8947224068839886,0.8212594696969697,0.7836528707171373,0.9134414406298956,0.8212594696969697,0.7836528707171373,0.9134414406298956,0.001
5,7,0.4038857979120972,0.4527096271119786,0.8368542517308717,0.7089630865714046,0.8973700606650055,0.8115530303030303,0.7774192865607621,0.9085519805986766,0.8115530303030303,0.7774192865607621,0.9085519805986766,0.001
5,8,0.40407342018742654,0.371262568811124,0.8399905319841411,0.7103756401511339,0.8966327885202954,0.8259943181818182,0.7783710304407012,0.9106317394052081,0.8259943181818182,0.7783710304407012,0.9106317394052081,0.001
5,9,0.3952507866445438,0.3678220602909498,0.8375051778211728,0.721010390938381,0.9020718361586241,0.8236268939393939,0.7869475900004337,0.9127889120817716,0.8236268939393939,0.7869475900004337,0.9127889120817716,0.001
5,10,0.39621673578785416,0.3371879734719793,0.840996508669152,0.7306534457229559,0.9010666678786171,0.8364109848484849,0.7921351062127847,0.9156520992530265,0.8364109848484849,0.7921351062127847,0.9156520992530265,0.001
5,11,0.3933476363396079,0.40718512268116075,0.845079590508314,0.7275733692938136,0.9023649560123965,0.8013731060606061,0.7681799132868723,0.9054055994155956,0.8013731060606061,0.7681799132868723,0.9054055994155956,0.001
5,12,0.3937871631443645,0.3475514476497968,0.8370909521273449,0.731882390216971,0.9026778354785545,0.8404356060606061,0.7889349640088702,0.9147141246532211,0.8404356060606061,0.7889349640088702,0.9147141246532211,0.001
5,13,0.3913070416688933,0.36685567831789906,0.8462630924906799,0.737020235423717,0.903355105747496,0.8125,0.7802034995266673,0.9111339442929791,0.8125,0.7802034995266673,0.9111339442929791,0.001
5,14,0.39057739003606573,0.371880058269722,0.8384519794070655,0.7324043916039472,0.904526562579405,0.8300189393939394,0.7814996898978771,0.9094868586436808,0.8300189393939394,0.7814996898978771,0.9094868586436808,0.001
5,15,0.37889891594808844,0.376787241491856,0.8492810225457128,0.7536301558317633,0.9100913259743153,0.8136837121212122,0.7777602976170122,0.9105458803857182,0.8136837121212122,0.7777602976170122,0.9105458803857182,0.0005
5,16,0.38265000421363604,0.3393763844488245,0.8467956683827446,0.7548287707192796,0.9076434580912358,0.8456439393939394,0.7809300809704548,0.9128854682905749,0.8456439393939394,0.7809300809704548,0.9128854682905749,0.0005
5,17,0.3745279550619383,0.3748519363897768,0.846499792887153,0.7603866956257384,0.9117295765348767,0.8245738636363636,0.7683884836328083,0.906052216359099,0.8245738636363636,0.7683884836328083,0.906052216359099,0.0005
5,18,0.37750099049088054,0.3592566189948808,0.8463814426889165,0.7605586437331218,0.9107217949867393,0.8191287878787878,0.7779252998889225,0.9108569433907557,0.8191287878787878,0.7779252998889225,0.9108569433907557,0.0005
5,19,0.3748209894327759,0.36249061668235244,0.8488667968518847,0.7671005860021651,0.9120735879778924,0.8127367424242424,0.7774474965422618,0.9112730077540548,0.8127367424242424,0.7774474965422618,0.9112730077540548,0.00025
5,20,0.3681175023876384,0.36521821023162565,0.8477424699686372,0.7715645767211593,0.9153199074014776,0.8120265151515151,0.7681196252295668,0.9064249289551802,0.8120265151515151,0.7681196252295668,0.9064249289551802,0.00025
