fold,epoch,train_loss,val_loss,val_cl_acc,val_br_acc,val_pr_auc,pos_cl_acc,pos_br_acc,pos_pr_auc,neg_cl_acc,neg_br_acc,neg_pr_auc,lr
2,2,0.024770470265282264,0.15722511068132633,0.9811568893775737,0.9946819596260124,0.9982739055411014,0.9804968874010269,0.9957589663538395,0.9980493984894749,0.9832962477520042,0.9911909043801628,0.9990075358245634,0.01
2,3,0.022029323351897123,0.1128068687225596,0.9860221776656677,0.9932949572041481,0.9987004376109803,0.9855278253183126,0.9939064527656053,0.9984622557017413,0.9876245923126162,0.9913128295790532,0.9994989929571385,0.01
2,4,0.021259712609372334,0.2062669353287241,0.9783685114517532,0.9939417458982817,0.9979178902852468,0.9779861202535216,0.9943672302570951,0.9976565736492429,0.9796080104855671,0.9925625628676806,0.998779904301015,0.01
2,5,0.021026701928556765,0.4391325083447376,0.9765287569439953,0.9899100963715154,0.9960801748312392,0.975494160350567,0.9892610633616069,0.995338683904452,0.9798823421830707,0.9920138994726735,0.9985610508390503,0.01
2,6,0.009961567457007874,0.4387864817402305,0.9745668312384567,0.9916492393046303,0.9960342760226979,0.9736980684959846,0.992204397133776,0.9955566782707681,0.9773828756058158,0.9898497271923675,0.9976433440680489,0.005
2,7,0.009321672996025768,0.29384754823221954,0.9806682045864505,0.9925619300174633,0.9977344227860729,0.9796693686408005,0.9933516390513626,0.9974393753717807,0.9839058737464565,0.9900021336909806,0.9987297866536302,0.005
2,8,0.012428721757994162,0.49629857179647024,0.9791302848026217,0.9929140705287138,0.995828943277413,0.9788794643696752,0.9931165484944801,0.9956674420549676,0.9799433047825159,0.9922577498704545,0.9963720813239427,0.005
2,9,0.008180162831190402,0.3449522567926944,0.9803951160267051,0.9950628463014467,0.9966523865677264,0.980722574335634,0.9956273156419853,0.9965166739793384,0.9793336787880635,0.9932331514615783,0.9970914225768315,0.005
2,10,0.005482395999978738,0.3718519392364199,0.9866617798187555,0.9936974035027201,0.9969391421234306,0.9859697955652518,0.9942355795452408,0.9967167316864622,0.9889048069009663,0.9919529368732283,0.9976920632180337,0.0025
2,11,0.0051884413636373635,0.5638522209698286,0.9835428210048222,0.9937692689131794,0.996076560110055,0.9838539805533091,0.9940381034774595,0.9960603426964485,0.9825342152589387,0.9928978571646295,0.9961110947170935,0.0025
3,1,0.050300164928631576,0.09874974599094428,0.9862162142739078,0.991979820192743,0.9990993910123248,0.9882439660549245,0.9928934585798257,0.9993374932488646,0.979778584500915,0.9890792355464882,0.9981729767183707,0.01
3,2,0.02485121313233127,0.08515149112793281,0.9888536748377639,0.991282725711288,0.9995057788140015,0.98910393316827,0.9918917386455991,0.9995448805568512,0.9880591641414899,0.9893492544478113,0.999413514928839,0.01
3,3,0.020637391290773324,0.14070442344723832,0.9877541340577367,0.9876966417293692,0.9991719191199042,0.9904742104367877,0.989841047836852,0.9994020680633597,0.9791185382976808,0.9808886622063544,0.9981550745535994,0.01
3,4,0.019967431251692737,0.1313393509160565,0.9843117808967365,0.991778597043457,0.9990652864441416,0.9850592526791283,0.9917594360127766,0.9990864312179493,0.9819387357114998,0.9918394287600132,0.9990119257854464,0.01
3,5,0.019458079258628917,0.18035443702757079,0.9830253900495153,0.9929356301518516,0.9986260806700578,0.9841425844374303,0.9923075469201837,0.9985749462013178,0.979478563499445,0.9949296450751552,0.9988763947341867,0.01
3,6,0.02452839677798915,0.1768536640311299,0.9815521491350998,0.9915917469762628,0.9988029395867238,0.984558392712015,0.9921657940993026,0.9989471091953523,0.9720080405628394,0.9897692838498695,0.9982545554022609,0.01
3,7,0.007762826725394478,0.16285088582301296,0.985892819926841,0.991979820192743,0.9990156775283103,0.9870059914192293,0.992005140902304,0.9992021095855778,0.9823587651135579,0.9918994329603072,0.9984367133384637,0.005
3,8,0.006840943423984281,0.18021618648152873,0.981537776053008,0.9928134589540708,0.9988326437386069,0.981732786482451,0.9927800563231208,0.9988350150848195,0.9809186643065014,0.9929195043653055,0.9988673403511841,0.005
3,9,0.008025541171829948,0.23045518189347108,0.9824576533068868,0.9906503100992461,0.9985172747616167,0.9835755731539058,0.9901623542308492,0.9986661886850969,0.9789085235966518,0.9921994539617773,0.998028432010893,0.005
3,10,0.008636963247439188,0.11153293547068042,0.9887818094273045,0.9935967919280771,0.9993826747047538,0.9881400139862784,0.9932336653499405,0.9994029902555346,0.9908193573550148,0.9947496324742732,0.9993501636878395,0.005
3,11,0.004262198135836709,0.18799593366024503,0.9835859402510977,0.9940639170960625,0.9986914546773202,0.9837740271031393,0.9936116728722901,0.998806219182804,0.9829888092166451,0.9954996849779485,0.9983603798480145,0.0025
3,12,0.005054367016631922,0.266053653172827,0.9881422072742169,0.994416057607313,0.9982254918448226,0.9875730027027538,0.9942826362244609,0.9983023823243155,0.9899492964507516,0.9948396387747143,0.9980111548621073,0.0025
4,1,0.04795509461010596,0.0819486924292907,0.9841608635347721,0.9918504624539163,0.9993228206321431,0.9864152359508397,0.9959564687118867,0.9995957952873222,0.9767806136552105,0.9784084277772659,0.99803823126646,0.01
4,2,0.02304307712363054,0.09388210575713703,0.9872438896434756,0.9908299736253944,0.999147153725336,0.9899615348531757,0.9943146636645088,0.9996375995796593,0.9783470008292638,0.9794219724193004,0.9969915195819693,0.01
4,3,0.024120476309469136,0.3231904830911187,0.9770102551940726,0.9930649878906783,0.9967397323494877,0.9787128248428558,0.9970259874284642,0.9969189243707894,0.9714364691790288,0.9800976688473233,0.9954695723966858,0.01
4,4,0.020005722701400618,0.14002133505615771,0.9867552048523525,0.9920660586852942,0.9985421974463051,0.9890796509991556,0.9964161741251525,0.9992166536112679,0.9791455511532909,0.977824871771246,0.9956959856308087,0.01
4,5,0.02677252229879701,0.20647125307057385,0.9824073475195654,0.9891842557258765,0.9976923410478137,0.9862745098039216,0.9936673233886856,0.9984074615991263,0.9697472281089714,0.9745078165791332,0.9947235488025538,0.01
4,6,0.010223715123457109,0.14159370427013315,0.9875744705315884,0.9929500032339434,0.9988197733886861,0.990899709165963,0.9969790787128249,0.9995763015188486,0.9766884732332074,0.9797598206333118,0.9958158390808505,0.005
4,7,0.010740941268277852,0.2870207713786638,0.9807113238327261,0.9920732452263401,0.9972537244119293,0.9831222441129562,0.9962942114644902,0.9979285884917408,0.9728185755090758,0.9782548604072606,0.9946359236295832,0.005
4,8,0.009742371488136047,0.31724835222087383,0.9782247806308346,0.9873373146770728,0.9970217977991913,0.9808706257622666,0.9916502486161929,0.9976556480498382,0.9695629472649652,0.9732178506710895,0.9944654096494117,0.005
4,9,0.008421724499742983,0.2017788924520679,0.9771899187202208,0.992791899330933,0.998157646970645,0.98032648466085,0.9970728961441035,0.9986439236258771,0.9669215885008753,0.9787769894652785,0.9960427177548625,0.005
4,10,0.005473455010040747,0.3133049688213108,0.9809197335230581,0.9918792086181,0.9972291123922986,0.9842574350314288,0.9962660662351065,0.9976977306084107,0.9699929359009798,0.9775177370312356,0.9950598306889966,0.0025
4,11,0.004134700377982315,0.32743205100879524,0.9830110169674234,0.995630583044075,0.9969527834798438,0.9860399662257248,0.9978328173374613,0.9972718996223084,0.9730949967750853,0.9884210203016063,0.9956093799220388,0.0025
5,1,0.05284602758370407,0.07335407209480303,0.9879409841249308,0.9937764554542253,0.9994316482327668,0.9893053690640543,0.9948087069992625,0.9995139039177734,0.9836203024404852,0.9905075610121276,0.9991314605496215,0.01
5,2,0.02413509354836036,0.0879039595460486,0.9877900667629663,0.9937836419952712,0.9994833421084486,0.9886434555666925,0.9943737352724247,0.9994993672973851,0.9850875879622698,0.9919149573289414,0.9994540381452732,0.01
5,3,0.023241064981524343,0.11031796928930904,0.9860796699940352,0.9915342546478955,0.9989450198339176,0.9876505853206499,0.9928418783213874,0.9991298859748786,0.9811049558317113,0.9873933223536457,0.9983086359411792,0.01
5,4,0.021164365376854948,0.2429441132956009,0.9776139246419306,0.9940854767192003,0.9971324942259964,0.9792348279970498,0.9942602643871626,0.9974957088388439,0.9724809103159155,0.9935319658631532,0.9958934061682436,0.01
5,5,0.02109764689191952,0.29736404439502345,0.9857706487290602,0.9939201862751439,0.9964401496053319,0.9888798532443217,0.9946290447642643,0.9971276544986594,0.9759245396017368,0.9916754005090582,0.9941349867880285,0.01
5,6,0.008753652418762477,0.13423790345687842,0.9891267633975092,0.9940423574729247,0.9988965904820868,0.9907899464795658,0.9948465306276831,0.9994315837572041,0.9838598592603683,0.9914957328941458,0.9971067413304942,0.005
5,7,0.008319964183523175,0.22587133075343577,0.9866617798187555,0.9920732452263401,0.9972101819861114,0.9887947500803752,0.9926716719934944,0.9983470801646591,0.9799071717322952,0.9901781703847882,0.9934516167263966,0.005
5,8,0.008322631052950565,0.332329444355442,0.9858640737626573,0.9922026029651668,0.9966974785908461,0.9879248066266997,0.9921421411956048,0.9976407377499885,0.9793382242850727,0.9923940709687079,0.9937052296843691,0.005
5,9,0.007436178261596433,0.3014661039839552,0.9850519946244674,0.9919079547822838,0.996589179510898,0.9872250695009173,0.9921043175671842,0.9972239729477879,0.9781703847881419,0.991286120676748,0.9944287505328078,0.005
5,10,0.00634202743362068,0.2652745813190879,0.9872726358076594,0.9909377717410833,0.9973290816545151,0.989116250921951,0.9905630047090417,0.9980415621482949,0.9814343464590508,0.9921245695463393,0.9949808952664281,0.0025
5,11,0.004455590525403578,0.23167111398904297,0.9870282934120979,0.9942795133274404,0.997235868777379,0.98878529417327,0.9946574124855797,0.9982392743848463,0.9814642910615362,0.9930827968258721,0.9939953045668377,0.0025
5,12,0.00449901923419863,0.3525106683064479,0.9864605566694694,0.9933524495325156,0.9964749247400608,0.9887569264519546,0.9935132477258544,0.9975918526998669,0.9791885012726456,0.9928432400059889,0.9928733685754174,0.0025
